code,fk_name,parent,concept_name,source,standard_semantic_hierarchy
James City County,"James City, VA",None,Feature Name,2023 GNIS,No
King and Queen County,"King and Queen, VA",None,Feature Name,2023 GNIS,No
King George County,"King George, VA",None,Feature Name,2023 GNIS,No
King William County,"King William, VA",None,Feature Name,2023 GNIS,No
Lancaster County,"Lancaster, VA",None,Feature Name,2023 GNIS,No
Loudoun County,"Loudoun, VA",None,Feature Name,2023 GNIS,No
Mathews County,"Mathews, VA",None,Feature Name,2023 GNIS,No
Middlesex County,"Middlesex, VA",None,Feature Name,2023 GNIS,No
New Kent County,"New Kent, VA",None,Feature Name,2023 GNIS,No
Northampton County,"Northampton, VA",None,Feature Name,2023 GNIS,No
Northumberland County,"Northumberland, VA",None,Feature Name,2023 GNIS,No
Pittsylvania County,"Pittsylvania, VA",None,Feature Name,2023 GNIS,No
Prince George County,"Prince George, VA",None,Feature Name,2023 GNIS,No
Prince William County,"Prince William, VA",None,Feature Name,2023 GNIS,No
Richmond County,"Richmond, VA",None,Feature Name,2023 GNIS,No
Roanoke County,"Roanoke, VA",None,Feature Name,2023 GNIS,No
Rockbridge County,"Rockbridge, VA",None,Feature Name,2023 GNIS,No
Southampton County,"Southampton, VA",None,Feature Name,2023 GNIS,No
Spotsylvania County,"Spotsylvania, VA",None,Feature Name,2023 GNIS,No
Stafford County,"Stafford, VA",None,Feature Name,2023 GNIS,No
Surry County,"Surry, VA",None,Feature Name,2023 GNIS,No
Westmoreland County,"Westmoreland, VA",None,Feature Name,2023 GNIS,No
York County,"York, VA",None,Feature Name,2023 GNIS,No
Rockingham County,"Rockingham, VA",None,Feature Name,2023 GNIS,No
Lunenburg County,"Lunenburg, VA",None,Feature Name,2023 GNIS,No
Prince Edward County,"Prince Edward, VA",None,Feature Name,2023 GNIS,No
Charlotte County,"Charlotte, VA",None,Feature Name,2023 GNIS,No
Nottoway County,"Nottoway, VA",None,Feature Name,2023 GNIS,No
Brunswick County,"Brunswick, VA",None,Feature Name,2023 GNIS,No
Fluvanna County,"Fluvanna, VA",None,Feature Name,2023 GNIS,No
Cumberland County,"Cumberland, VA",None,Feature Name,2023 GNIS,No
Floyd County,"Floyd, VA",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, VA",None,Feature Name,2023 GNIS,No
Giles County,"Giles, VA",None,Feature Name,2023 GNIS,No
Madison County,"Madison, VA",None,Feature Name,2023 GNIS,No
Bland County,"Bland, VA",None,Feature Name,2023 GNIS,No
Louisa County,"Louisa, VA",None,Feature Name,2023 GNIS,No
Orange County,"Orange, VA",None,Feature Name,2023 GNIS,No
Lee County,"Lee, VA",None,Feature Name,2023 GNIS,No
Wise County,"Wise, VA",None,Feature Name,2023 GNIS,No
Halifax County,"Halifax, VA",None,Feature Name,2023 GNIS,No
Appomattox County,"Appomattox, VA",None,Feature Name,2023 GNIS,No
Dickenson County,"Dickenson, VA",None,Feature Name,2023 GNIS,No
Buchanan County,"Buchanan, VA",None,Feature Name,2023 GNIS,No
Russell County,"Russell, VA",None,Feature Name,2023 GNIS,No
Tazewell County,"Tazewell, VA",None,Feature Name,2023 GNIS,No
Amelia County,"Amelia, VA",None,Feature Name,2023 GNIS,No
Culpeper County,"Culpeper, VA",None,Feature Name,2023 GNIS,No
Patrick County,"Patrick, VA",None,Feature Name,2023 GNIS,No
Scott County,"Scott, VA",None,Feature Name,2023 GNIS,No
Washington County,"Washington, VA",None,Feature Name,2023 GNIS,No
City of Alexandria,"Alexandria (city), VA",None,Feature Name,2023 GNIS,No
City of Bristol,"Bristol (city), VA",None,Feature Name,2023 GNIS,No
City of Buena Vista,"Buena Vista (city), VA",None,Feature Name,2023 GNIS,No
City of Colonial Heights,"Colonial Heights (city), VA",None,Feature Name,2023 GNIS,No
City of Danville,"Danville (city), VA",None,Feature Name,2023 GNIS,No
City of Emporia,"Emporia (city), VA",None,Feature Name,2023 GNIS,No
City of Falls Church,"Falls Church (city), VA",None,Feature Name,2023 GNIS,No
City of Franklin,"Franklin (city), VA",None,Feature Name,2023 GNIS,No
City of Fredericksburg,"Fredericksburg (city), VA",None,Feature Name,2023 GNIS,No
City of Galax,"Galax (city), VA",None,Feature Name,2023 GNIS,No
City of Hopewell,"Hopewell (city), VA",None,Feature Name,2023 GNIS,No
City of Lynchburg,"Lynchburg (city), VA",None,Feature Name,2023 GNIS,No
City of Manassas,"Manassas (city), VA",None,Feature Name,2023 GNIS,No
City of Manassas Park,"Manassas Park (city), VA",None,Feature Name,2023 GNIS,No
City of Norton,"Norton (city), VA",None,Feature Name,2023 GNIS,No
City of Petersburg,"Petersburg (city), VA",None,Feature Name,2023 GNIS,No
City of Poquoson,"Poquoson (city), VA",None,Feature Name,2023 GNIS,No
City of Radford,"Radford (city), VA",None,Feature Name,2023 GNIS,No
City of Roanoke,"Roanoke (city), VA",None,Feature Name,2023 GNIS,No
City of Waynesboro,"Waynesboro (city), VA",None,Feature Name,2023 GNIS,No
City of Hampton,"Hampton (city), VA",None,Feature Name,2023 GNIS,No
City of Newport News,"Newport News (city), VA",None,Feature Name,2023 GNIS,No
City of Portsmouth,"Portsmouth (city), VA",None,Feature Name,2023 GNIS,No
City of Norfolk,"Norfolk (city), VA",None,Feature Name,2023 GNIS,No
City of Chesapeake,"Chesapeake (city), VA",None,Feature Name,2023 GNIS,No
City of Virginia Beach,"Virginia Beach (city), VA",None,Feature Name,2023 GNIS,No
City of Suffolk,"Suffolk (city), VA",None,Feature Name,2023 GNIS,No
City of Harrisonburg,"Harrisonburg (city), VA",None,Feature Name,2023 GNIS,No
Page County,"Page, VA",None,Feature Name,2023 GNIS,No
Smyth County,"Smyth, VA",None,Feature Name,2023 GNIS,No
Mecklenburg County,"Mecklenburg, VA",None,Feature Name,2023 GNIS,No
Nelson County,"Nelson, VA",None,Feature Name,2023 GNIS,No
Greensville County,"Greensville, VA",None,Feature Name,2023 GNIS,No
Grayson County,"Grayson, VA",None,Feature Name,2023 GNIS,No
Wythe County,"Wythe, VA",None,Feature Name,2023 GNIS,No
Pulaski County,"Pulaski, VA",None,Feature Name,2023 GNIS,No
Buckingham County,"Buckingham, VA",None,Feature Name,2023 GNIS,No
Henry County,"Henry, VA",None,Feature Name,2023 GNIS,No
Island County,"Island, WA",None,Feature Name,2023 GNIS,No
Columbia County,"Columbia, WA",None,Feature Name,2023 GNIS,No
Pacific County,"Pacific, WA",None,Feature Name,2023 GNIS,No
Wahkiakum County,"Wahkiakum, WA",None,Feature Name,2023 GNIS,No
Benton County,"Benton, WA",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, WA",None,Feature Name,2023 GNIS,No
Cowlitz County,"Cowlitz, WA",None,Feature Name,2023 GNIS,No
Pend Oreille County,"Pend Oreille, WA",None,Feature Name,2023 GNIS,No
Pierce County,"Pierce, WA",None,Feature Name,2023 GNIS,No
Klickitat County,"Klickitat, WA",None,Feature Name,2023 GNIS,No
Skamania County,"Skamania, WA",None,Feature Name,2023 GNIS,No
Mason County,"Mason, WA",None,Feature Name,2023 GNIS,No
Snohomish County,"Snohomish, WA",None,Feature Name,2023 GNIS,No
Kitsap County,"Kitsap, WA",None,Feature Name,2023 GNIS,No
Whatcom County,"Whatcom, WA",None,Feature Name,2023 GNIS,No
Spokane County,"Spokane, WA",None,Feature Name,2023 GNIS,No
Thurston County,"Thurston, WA",None,Feature Name,2023 GNIS,No
Clallam County,"Clallam, WA",None,Feature Name,2023 GNIS,No
Skagit County,"Skagit, WA",None,Feature Name,2023 GNIS,No
Adams County,"Adams, WA",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, WA",None,Feature Name,2023 GNIS,No
Walla Walla County,"Walla Walla, WA",None,Feature Name,2023 GNIS,No
Clark County,"Clark, WA",None,Feature Name,2023 GNIS,No
Ferry County,"Ferry, WA",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, WA",None,Feature Name,2023 GNIS,No
Grays Harbor County,"Grays Harbor, WA",None,Feature Name,2023 GNIS,No
Grant County,"Grant, WA",None,Feature Name,2023 GNIS,No
Kittitas County,"Kittitas, WA",None,Feature Name,2023 GNIS,No
Lewis County,"Lewis, WA",None,Feature Name,2023 GNIS,No
Okanogan County,"Okanogan, WA",None,Feature Name,2023 GNIS,No
Yakima County,"Yakima, WA",None,Feature Name,2023 GNIS,No
Stevens County,"Stevens, WA",None,Feature Name,2023 GNIS,No
San Juan County,"San Juan, WA",None,Feature Name,2023 GNIS,No
Chelan County,"Chelan, WA",None,Feature Name,2023 GNIS,No
King County,"King, WA",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, WA",None,Feature Name,2023 GNIS,No
Garfield County,"Garfield, WA",None,Feature Name,2023 GNIS,No
Whitman County,"Whitman, WA",None,Feature Name,2023 GNIS,No
Asotin County,"Asotin, WA",None,Feature Name,2023 GNIS,No
Berkeley County,"Berkeley, WV",None,Feature Name,2023 GNIS,No
Boone County,"Boone, WV",None,Feature Name,2023 GNIS,No
Braxton County,"Braxton, WV",None,Feature Name,2023 GNIS,No
Cabell County,"Cabell, WV",None,Feature Name,2023 GNIS,No
Clay County,"Clay, WV",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, WV",None,Feature Name,2023 GNIS,No
Kanawha County,"Kanawha, WV",None,Feature Name,2023 GNIS,No
Lewis County,"Lewis, WV",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, WV",None,Feature Name,2023 GNIS,No
Logan County,"Logan, WV",None,Feature Name,2023 GNIS,No
Mingo County,"Mingo, WV",None,Feature Name,2023 GNIS,No
Monongalia County,"Monongalia, WV",None,Feature Name,2023 GNIS,No
Nicholas County,"Nicholas, WV",None,Feature Name,2023 GNIS,No
Pendleton County,"Pendleton, WV",None,Feature Name,2023 GNIS,No
Pocahontas County,"Pocahontas, WV",None,Feature Name,2023 GNIS,No
Putnam County,"Putnam, WV",None,Feature Name,2023 GNIS,No
Raleigh County,"Raleigh, WV",None,Feature Name,2023 GNIS,No
Randolph County,"Randolph, WV",None,Feature Name,2023 GNIS,No
Roane County,"Roane, WV",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, WV",None,Feature Name,2023 GNIS,No
Webster County,"Webster, WV",None,Feature Name,2023 GNIS,No
Wyoming County,"Wyoming, WV",None,Feature Name,2023 GNIS,No
Greenbrier County,"Greenbrier, WV",None,Feature Name,2023 GNIS,No
Mercer County,"Mercer, WV",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, WV",None,Feature Name,2023 GNIS,No
Summers County,"Summers, WV",None,Feature Name,2023 GNIS,No
Morgan County,"Morgan, WV",None,Feature Name,2023 GNIS,No
Brooke County,"Brooke, WV",None,Feature Name,2023 GNIS,No
Preston County,"Preston, WV",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, WV",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, WV",None,Feature Name,2023 GNIS,No
Mason County,"Mason, WV",None,Feature Name,2023 GNIS,No
Wood County,"Wood, WV",None,Feature Name,2023 GNIS,No
Hancock County,"Hancock, WV",None,Feature Name,2023 GNIS,No
Adams County,"Adams, WI",None,Feature Name,2023 GNIS,No
Ashland County,"Ashland, WI",None,Feature Name,2023 GNIS,No
Barron County,"Barron, WI",None,Feature Name,2023 GNIS,No
Bayfield County,"Bayfield, WI",None,Feature Name,2023 GNIS,No
Brown County,"Brown, WI",None,Feature Name,2023 GNIS,No
Buffalo County,"Buffalo, WI",None,Feature Name,2023 GNIS,No
Burnett County,"Burnett, WI",None,Feature Name,2023 GNIS,No
Calumet County,"Calumet, WI",None,Feature Name,2023 GNIS,No
Chippewa County,"Chippewa, WI",None,Feature Name,2023 GNIS,No
Clark County,"Clark, WI",None,Feature Name,2023 GNIS,No
Columbia County,"Columbia, WI",None,Feature Name,2023 GNIS,No
Crawford County,"Crawford, WI",None,Feature Name,2023 GNIS,No
Dane County,"Dane, WI",None,Feature Name,2023 GNIS,No
Dodge County,"Dodge, WI",None,Feature Name,2023 GNIS,No
Door County,"Door, WI",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, WI",None,Feature Name,2023 GNIS,No
Dunn County,"Dunn, WI",None,Feature Name,2023 GNIS,No
Eau Claire County,"Eau Claire, WI",None,Feature Name,2023 GNIS,No
Florence County,"Florence, WI",None,Feature Name,2023 GNIS,No
Fond du Lac County,"Fond du Lac, WI",None,Feature Name,2023 GNIS,No
Forest County,"Forest, WI",None,Feature Name,2023 GNIS,No
Grant County,"Grant, WI",None,Feature Name,2023 GNIS,No
Green County,"Green, WI",None,Feature Name,2023 GNIS,No
Green Lake County,"Green Lake, WI",None,Feature Name,2023 GNIS,No
Iowa County,"Iowa, WI",None,Feature Name,2023 GNIS,No
Iron County,"Iron, WI",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, WI",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, WI",None,Feature Name,2023 GNIS,No
Juneau County,"Juneau, WI",None,Feature Name,2023 GNIS,No
Kenosha County,"Kenosha, WI",None,Feature Name,2023 GNIS,No
Kewaunee County,"Kewaunee, WI",None,Feature Name,2023 GNIS,No
La Crosse County,"La Crosse, WI",None,Feature Name,2023 GNIS,No
Lafayette County,"Lafayette, WI",None,Feature Name,2023 GNIS,No
Langlade County,"Langlade, WI",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, WI",None,Feature Name,2023 GNIS,No
Manitowoc County,"Manitowoc, WI",None,Feature Name,2023 GNIS,No
Marathon County,"Marathon, WI",None,Feature Name,2023 GNIS,No
Marinette County,"Marinette, WI",None,Feature Name,2023 GNIS,No
Marquette County,"Marquette, WI",None,Feature Name,2023 GNIS,No
Menominee County,"Menominee, WI",None,Feature Name,2023 GNIS,No
Milwaukee County,"Milwaukee, WI",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, WI",None,Feature Name,2023 GNIS,No
Oconto County,"Oconto, WI",None,Feature Name,2023 GNIS,No
Oneida County,"Oneida, WI",None,Feature Name,2023 GNIS,No
Outagamie County,"Outagamie, WI",None,Feature Name,2023 GNIS,No
Ozaukee County,"Ozaukee, WI",None,Feature Name,2023 GNIS,No
Pepin County,"Pepin, WI",None,Feature Name,2023 GNIS,No
Pierce County,"Pierce, WI",None,Feature Name,2023 GNIS,No
Polk County,"Polk, WI",None,Feature Name,2023 GNIS,No
Portage County,"Portage, WI",None,Feature Name,2023 GNIS,No
Price County,"Price, WI",None,Feature Name,2023 GNIS,No
Racine County,"Racine, WI",None,Feature Name,2023 GNIS,No
Richland County,"Richland, WI",None,Feature Name,2023 GNIS,No
Rock County,"Rock, WI",None,Feature Name,2023 GNIS,No
Rusk County,"Rusk, WI",None,Feature Name,2023 GNIS,No
Sauk County,"Sauk, WI",None,Feature Name,2023 GNIS,No
Sawyer County,"Sawyer, WI",None,Feature Name,2023 GNIS,No
Shawano County,"Shawano, WI",None,Feature Name,2023 GNIS,No
Sheboygan County,"Sheboygan, WI",None,Feature Name,2023 GNIS,No
Taylor County,"Taylor, WI",None,Feature Name,2023 GNIS,No
Trempealeau County,"Trempealeau, WI",None,Feature Name,2023 GNIS,No
Vernon County,"Vernon, WI",None,Feature Name,2023 GNIS,No
Vilas County,"Vilas, WI",None,Feature Name,2023 GNIS,No
Walworth County,"Walworth, WI",None,Feature Name,2023 GNIS,No
Washburn County,"Washburn, WI",None,Feature Name,2023 GNIS,No
Washington County,"Washington, WI",None,Feature Name,2023 GNIS,No
Waukesha County,"Waukesha, WI",None,Feature Name,2023 GNIS,No
Waupaca County,"Waupaca, WI",None,Feature Name,2023 GNIS,No
Waushara County,"Waushara, WI",None,Feature Name,2023 GNIS,No
Winnebago County,"Winnebago, WI",None,Feature Name,2023 GNIS,No
Wood County,"Wood, WI",None,Feature Name,2023 GNIS,No
Saint Croix County,"St. Croix, WI",None,Feature Name,2023 GNIS,No
Albany County,"Albany, WY",None,Feature Name,2023 GNIS,No
Big Horn County,"Big Horn, WY",None,Feature Name,2023 GNIS,No
Campbell County,"Campbell, WY",None,Feature Name,2023 GNIS,No
Carbon County,"Carbon, WY",None,Feature Name,2023 GNIS,No
Converse County,"Converse, WY",None,Feature Name,2023 GNIS,No
Crook County,"Crook, WY",None,Feature Name,2023 GNIS,No
Fremont County,"Fremont, WY",None,Feature Name,2023 GNIS,No
Goshen County,"Goshen, WY",None,Feature Name,2023 GNIS,No
Hot Springs County,"Hot Springs, WY",None,Feature Name,2023 GNIS,No
Laramie County,"Laramie, WY",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, WY",None,Feature Name,2023 GNIS,No
Natrona County,"Natrona, WY",None,Feature Name,2023 GNIS,No
Niobrara County,"Niobrara, WY",None,Feature Name,2023 GNIS,No
Park County,"Park, WY",None,Feature Name,2023 GNIS,No
Platte County,"Platte, WY",None,Feature Name,2023 GNIS,No
Sheridan County,"Sheridan, WY",None,Feature Name,2023 GNIS,No
Sublette County,"Sublette, WY",None,Feature Name,2023 GNIS,No
Teton County,"Teton, WY",None,Feature Name,2023 GNIS,No
Uinta County,"Uinta, WY",None,Feature Name,2023 GNIS,No
Washakie County,"Washakie, WY",None,Feature Name,2023 GNIS,No
Weston County,"Weston, WY",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, WY",None,Feature Name,2023 GNIS,No
Sweetwater County,"Sweetwater, WY",None,Feature Name,2023 GNIS,No
Alcona County,"Alcona, MI",None,Feature Name,2023 GNIS,No
Alger County,"Alger, MI",None,Feature Name,2023 GNIS,No
Allegan County,"Allegan, MI",None,Feature Name,2023 GNIS,No
Alpena County,"Alpena, MI",None,Feature Name,2023 GNIS,No
Antrim County,"Antrim, MI",None,Feature Name,2023 GNIS,No
Arenac County,"Arenac, MI",None,Feature Name,2023 GNIS,No
Baraga County,"Baraga, MI",None,Feature Name,2023 GNIS,No
Barry County,"Barry, MI",None,Feature Name,2023 GNIS,No
Bay County,"Bay, MI",None,Feature Name,2023 GNIS,No
Benzie County,"Benzie, MI",None,Feature Name,2023 GNIS,No
Berrien County,"Berrien, MI",None,Feature Name,2023 GNIS,No
Branch County,"Branch, MI",None,Feature Name,2023 GNIS,No
Calhoun County,"Calhoun, MI",None,Feature Name,2023 GNIS,No
Cass County,"Cass, MI",None,Feature Name,2023 GNIS,No
Charlevoix County,"Charlevoix, MI",None,Feature Name,2023 GNIS,No
Cheboygan County,"Cheboygan, MI",None,Feature Name,2023 GNIS,No
Chippewa County,"Chippewa, MI",None,Feature Name,2023 GNIS,No
Clare County,"Clare, MI",None,Feature Name,2023 GNIS,No
Clinton County,"Clinton, MI",None,Feature Name,2023 GNIS,No
Crawford County,"Crawford, MI",None,Feature Name,2023 GNIS,No
Delta County,"Delta, MI",None,Feature Name,2023 GNIS,No
Dickinson County,"Dickinson, MI",None,Feature Name,2023 GNIS,No
Eaton County,"Eaton, MI",None,Feature Name,2023 GNIS,No
Emmet County,"Emmet, MI",None,Feature Name,2023 GNIS,No
Genesee County,"Genesee, MI",None,Feature Name,2023 GNIS,No
Gladwin County,"Gladwin, MI",None,Feature Name,2023 GNIS,No
Gogebic County,"Gogebic, MI",None,Feature Name,2023 GNIS,No
Grand Traverse County,"Grand Traverse, MI",None,Feature Name,2023 GNIS,No
Gratiot County,"Gratiot, MI",None,Feature Name,2023 GNIS,No
Hillsdale County,"Hillsdale, MI",None,Feature Name,2023 GNIS,No
Houghton County,"Houghton, MI",None,Feature Name,2023 GNIS,No
Huron County,"Huron, MI",None,Feature Name,2023 GNIS,No
Ingham County,"Ingham, MI",None,Feature Name,2023 GNIS,No
Ionia County,"Ionia, MI",None,Feature Name,2023 GNIS,No
Iosco County,"Iosco, MI",None,Feature Name,2023 GNIS,No
Iron County,"Iron, MI",None,Feature Name,2023 GNIS,No
Isabella County,"Isabella, MI",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, MI",None,Feature Name,2023 GNIS,No
Kalamazoo County,"Kalamazoo, MI",None,Feature Name,2023 GNIS,No
Kalkaska County,"Kalkaska, MI",None,Feature Name,2023 GNIS,No
Kent County,"Kent, MI",None,Feature Name,2023 GNIS,No
Keweenaw County,"Keweenaw, MI",None,Feature Name,2023 GNIS,No
Lake County,"Lake, MI",None,Feature Name,2023 GNIS,No
Lapeer County,"Lapeer, MI",None,Feature Name,2023 GNIS,No
Leelanau County,"Leelanau, MI",None,Feature Name,2023 GNIS,No
Lenawee County,"Lenawee, MI",None,Feature Name,2023 GNIS,No
Livingston County,"Livingston, MI",None,Feature Name,2023 GNIS,No
Luce County,"Luce, MI",None,Feature Name,2023 GNIS,No
Mackinac County,"Mackinac, MI",None,Feature Name,2023 GNIS,No
Macomb County,"Macomb, MI",None,Feature Name,2023 GNIS,No
Manistee County,"Manistee, MI",None,Feature Name,2023 GNIS,No
Marquette County,"Marquette, MI",None,Feature Name,2023 GNIS,No
Mason County,"Mason, MI",None,Feature Name,2023 GNIS,No
Mecosta County,"Mecosta, MI",None,Feature Name,2023 GNIS,No
Menominee County,"Menominee, MI",None,Feature Name,2023 GNIS,No
Midland County,"Midland, MI",None,Feature Name,2023 GNIS,No
Missaukee County,"Missaukee, MI",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, MI",None,Feature Name,2023 GNIS,No
Montcalm County,"Montcalm, MI",None,Feature Name,2023 GNIS,No
Montmorency County,"Montmorency, MI",None,Feature Name,2023 GNIS,No
Muskegon County,"Muskegon, MI",None,Feature Name,2023 GNIS,No
Newaygo County,"Newaygo, MI",None,Feature Name,2023 GNIS,No
Oakland County,"Oakland, MI",None,Feature Name,2023 GNIS,No
Oceana County,"Oceana, MI",None,Feature Name,2023 GNIS,No
Ogemaw County,"Ogemaw, MI",None,Feature Name,2023 GNIS,No
Ontonagon County,"Ontonagon, MI",None,Feature Name,2023 GNIS,No
Osceola County,"Osceola, MI",None,Feature Name,2023 GNIS,No
Oscoda County,"Oscoda, MI",None,Feature Name,2023 GNIS,No
Otsego County,"Otsego, MI",None,Feature Name,2023 GNIS,No
Ottawa County,"Ottawa, MI",None,Feature Name,2023 GNIS,No
Presque Isle County,"Presque Isle, MI",None,Feature Name,2023 GNIS,No
Roscommon County,"Roscommon, MI",None,Feature Name,2023 GNIS,No
Saginaw County,"Saginaw, MI",None,Feature Name,2023 GNIS,No
Sanilac County,"Sanilac, MI",None,Feature Name,2023 GNIS,No
Schoolcraft County,"Schoolcraft, MI",None,Feature Name,2023 GNIS,No
Shiawassee County,"Shiawassee, MI",None,Feature Name,2023 GNIS,No
Tuscola County,"Tuscola, MI",None,Feature Name,2023 GNIS,No
Van Buren County,"Van Buren, MI",None,Feature Name,2023 GNIS,No
Washtenaw County,"Washtenaw, MI",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, MI",None,Feature Name,2023 GNIS,No
Wexford County,"Wexford, MI",None,Feature Name,2023 GNIS,No
Saint Clair County,"St. Clair, MI",None,Feature Name,2023 GNIS,No
Saint Joseph County,"St. Joseph, MI",None,Feature Name,2023 GNIS,No
Saint Charles Parish,"St. Charles, LA",None,Feature Name,2023 GNIS,No
Saint Helena Parish,"St. Helena, LA",None,Feature Name,2023 GNIS,No
Saint James Parish,"St. James, LA",None,Feature Name,2023 GNIS,No
Saint John the Baptist Parish,"St. John the Baptist, LA",None,Feature Name,2023 GNIS,No
Saint Landry Parish,"St. Landry, LA",None,Feature Name,2023 GNIS,No
Saint Martin Parish,"St. Martin, LA",None,Feature Name,2023 GNIS,No
Saint Mary Parish,"St. Mary, LA",None,Feature Name,2023 GNIS,No
Saint Tammany Parish,"St. Tammany, LA",None,Feature Name,2023 GNIS,No
Saint Bernard Parish,"St. Bernard, LA",None,Feature Name,2023 GNIS,No
State of Louisiana,Louisiana,None,Feature Name,2023 GNIS,No
Daniels County,"Daniels, MT",None,Feature Name,2023 GNIS,No
Anderson County,"Anderson, TN",None,Feature Name,2023 GNIS,No
Bedford County,"Bedford, TN",None,Feature Name,2023 GNIS,No
Benton County,"Benton, TN",None,Feature Name,2023 GNIS,No
Bledsoe County,"Bledsoe, TN",None,Feature Name,2023 GNIS,No
Blount County,"Blount, TN",None,Feature Name,2023 GNIS,No
Bradley County,"Bradley, TN",None,Feature Name,2023 GNIS,No
Campbell County,"Campbell, TN",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, TN",None,Feature Name,2023 GNIS,No
Carter County,"Carter, TN",None,Feature Name,2023 GNIS,No
Cheatham County,"Cheatham, TN",None,Feature Name,2023 GNIS,No
Chester County,"Chester, TN",None,Feature Name,2023 GNIS,No
Claiborne County,"Claiborne, TN",None,Feature Name,2023 GNIS,No
Cocke County,"Cocke, TN",None,Feature Name,2023 GNIS,No
Coffee County,"Coffee, TN",None,Feature Name,2023 GNIS,No
Cumberland County,"Cumberland, TN",None,Feature Name,2023 GNIS,No
Davidson County,"Davidson, TN",None,Feature Name,2023 GNIS,No
DeKalb County,"DeKalb, TN",None,Feature Name,2023 GNIS,No
Decatur County,"Decatur, TN",None,Feature Name,2023 GNIS,No
Dickson County,"Dickson, TN",None,Feature Name,2023 GNIS,No
Dyer County,"Dyer, TN",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, TN",None,Feature Name,2023 GNIS,No
Fentress County,"Fentress, TN",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, TN",None,Feature Name,2023 GNIS,No
Gibson County,"Gibson, TN",None,Feature Name,2023 GNIS,No
Giles County,"Giles, TN",None,Feature Name,2023 GNIS,No
Greene County,"Greene, TN",None,Feature Name,2023 GNIS,No
Grundy County,"Grundy, TN",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, TN",None,Feature Name,2023 GNIS,No
Hardeman County,"Hardeman, TN",None,Feature Name,2023 GNIS,No
Hardin County,"Hardin, TN",None,Feature Name,2023 GNIS,No
Hawkins County,"Hawkins, TN",None,Feature Name,2023 GNIS,No
Haywood County,"Haywood, TN",None,Feature Name,2023 GNIS,No
Henderson County,"Henderson, TN",None,Feature Name,2023 GNIS,No
Henry County,"Henry, TN",None,Feature Name,2023 GNIS,No
Hickman County,"Hickman, TN",None,Feature Name,2023 GNIS,No
Humphreys County,"Humphreys, TN",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, TN",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, TN",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, TN",None,Feature Name,2023 GNIS,No
Knox County,"Knox, TN",None,Feature Name,2023 GNIS,No
Lake County,"Lake, TN",None,Feature Name,2023 GNIS,No
Lauderdale County,"Lauderdale, TN",None,Feature Name,2023 GNIS,No
Lawrence County,"Lawrence, TN",None,Feature Name,2023 GNIS,No
Lewis County,"Lewis, TN",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, TN",None,Feature Name,2023 GNIS,No
Loudon County,"Loudon, TN",None,Feature Name,2023 GNIS,No
Macon County,"Macon, TN",None,Feature Name,2023 GNIS,No
Madison County,"Madison, TN",None,Feature Name,2023 GNIS,No
Marion County,"Marion, TN",None,Feature Name,2023 GNIS,No
Marshall County,"Marshall, TN",None,Feature Name,2023 GNIS,No
Maury County,"Maury, TN",None,Feature Name,2023 GNIS,No
McMinn County,"McMinn, TN",None,Feature Name,2023 GNIS,No
McNairy County,"McNairy, TN",None,Feature Name,2023 GNIS,No
Meigs County,"Meigs, TN",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, TN",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, TN",None,Feature Name,2023 GNIS,No
Morgan County,"Morgan, TN",None,Feature Name,2023 GNIS,No
Obion County,"Obion, TN",None,Feature Name,2023 GNIS,No
Overton County,"Overton, TN",None,Feature Name,2023 GNIS,No
Perry County,"Perry, TN",None,Feature Name,2023 GNIS,No
Polk County,"Polk, TN",None,Feature Name,2023 GNIS,No
